ticker,active,name,market,locale,primary_exchange,type,currency_name,cik,description,homepage_url,list_date,market_cap,phone_number,total_employees,address1,address2,city,state,postal_code,branding_icon_url,branding_logo_url,sic_code,sic_description,ticker_root,ticker_suffix,weighted_shares_outstanding
BAERW,1,"Bridger Aerospace Group Holdings, Inc. Warrant",stocks,us,XNAS,WARRANT,usd,0001941536,"Bridger Aerospace Group Holdings Inc operates as an aerial firefighting company. It provides aerial wildfire surveillance, relief and suppression, and aerial firefighting services using next-generation technology and environmentally friendly and sustainable firefighting methods. Bridger Aerospace provides aerial firefighting and wildfire management services to federal and state government agencies, including the United States Forest Service, across the nation. The company's portfolio is organized across two offerings: Fire Suppression, which Consists of deploying specialized Viking CL-415EAF (""Super Scooper"") aircraft to drop large amounts of water quickly and directly on wildfires, and Aerial Surveillance, providing aerial surveillance via manned aircraft for fire suppression aircraft.",https://www.bridgeraerospace.com,2023-01-25,,(406) 813-0079,148,90 AVIATION LANE,,BELGRADE,MT,59714,,https://api.polygon.io/v1/reference/company-branding/YnJpZGdlcmFlcm9zcGFjZS5jb20/images/2024-10-01_logo.svg,7389,"SERVICES-BUSINESS SERVICES, NEC",BAER,W,
BAFE,1,Brown Advisory Flexible Equity ETF,stocks,us,XNAS,ETF,usd,,,,2024-11-18,,,,,,,,,,,,,BAFE,,
BAFN,1,BayFirst Financial Corp. Common Stock,stocks,us,XNAS,CS,usd,0001649739,"BayFirst Financial Corp is a one bank holding company, it generates its revenue from interest on loans and the gain-on-sale income derived from the sale of loans into the secondary market. The company serves a broad spectrum of individuals, families, and small businesses, supported by national business lines in residential and SBA lending and technology platforms. The primary source of funding for its loans is deposits. BayFirst measures performance through net interest income after provision for loan losses, return on average assets, and return on average common equity, while maintaining appropriate regulatory leverage and risk-based capital ratios.",https://www.bayfirstfinancial.com,2015-07-23,54638074.92,727-399-5600,295,700 CENTRAL AVENUE,SUITE 102,ST PETERSBURG,FL,33701,https://api.polygon.io/v1/reference/company-branding/YmF5Zmlyc3RmaW5hbmNpYWwuY29t/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YmF5Zmlyc3RmaW5hbmNpYWwuY29t/images/2024-10-01_logo.svg,6022,STATE COMMERCIAL BANKS,BAFN,,4132986.0
BAH,1,Booz Allen Hamilton Holding Corporation,stocks,us,XNYS,CS,usd,0001443646,"Booz Allen Hamilton Holding Corp is a provider of management consulting services to the U.S. government. Other services offered include technology, such as cloud computing and cybersecurity consulting, and engineering consulting. The consulting services are focused on defense, intelligence, and civil markets. In addition to the U.S. government, Booz Allen Hamilton provides its management and technology consulting services to large corporations, institutions, and nonprofit organizations. The company assists clients in long-term engagements around the globe.",https://www.boozallen.com,2010-11-17,17180323158.24,703-902-5000,35800,8283 GREENSBORO DRIVE,,MCLEAN,VA,22102,https://api.polygon.io/v1/reference/company-branding/Ym9vemFsbGVuLmNvbQ/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/Ym9vemFsbGVuLmNvbQ/images/2024-10-01_logo.svg,8742,SERVICES-MANAGEMENT CONSULTING SERVICES,BAH,,127772744.0
BAI,1,iShares A.I. Innovation and Tech Active ETF,stocks,us,ARCX,ETF,usd,0001761055,,,2024-10-22,,,,,,,,,,,,,BAI,,
BAK,1,Braskem S.A. American Depositary Shares (Each representing Two Class A  Preferred Shares),stocks,us,XNYS,ADRC,usd,0001071438,"Braskem SA manufactures and sells chemicals, petrochemicals, fuels, and utilities. The company's geographical segments include Brazil; the United States and Europe and Mexico. It derives a majority of its revenue from Brazil. It produces olefins, such as ethylene, polymer and chemical-grade propylene, butadiene, and butene-1; fuels, such as automotive gasoline, liquefied petroleum gas, or LPG, ethyl tertiary-butyl ether, or ETBE, and methyl tertiary-butyl ether, or MTBE; intermediates, such as cumene and others.",https://www.braskem.com.br,1998-12-21,1701527559.62,,8569,,,,,,https://api.polygon.io/v1/reference/company-branding/YnJhc2tlbS5jb20uYnI/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YnJhc2tlbS5jb20uYnI/images/2024-10-01_logo.svg,,,BAK,,398484206.0
BALI,1,iShares Advantage Large Cap Income ETF,stocks,us,BATS,ETF,usd,0001761055,,,2023-09-28,,,,,,,,,,,,,BALI,,
BALL,1,Ball Corporation,stocks,us,XNYS,CS,usd,0000009389,"Ball is the world's largest metal can manufacturer with market share over 40% in its three main regions (North America, Europe, and South America). The company is focused on increasing capacity amid a wave of new developed-market demand, while also investing in faster-growing emerging-market economies. Ball maintains a small presence in the US defense industry through its aerospace segment. Ball spun-off its glass jar business in 1993 and is now owned by Newell. The company reports three segments—beverage packaging, North and Central America (43% of 2023 revenue), beverage packaging, EMEA (24%), beverage packaging, South America (14%)—and it generated $14 billion in revenue in 2023.",https://www.ball.com,1973-12-17,17380328026.88,(303) 469-5511,21000,9200 W. 108TH CIRCLE,,WESTMINSTER,CO,80021,https://api.polygon.io/v1/reference/company-branding/YmFsbC5jb20/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YmFsbC5jb20/images/2024-10-01_logo.png,3411,METAL CANS,BALL,,298425962.0
BALT,1,Innovator Defined Wealth Shield ETF,stocks,us,BATS,ETF,usd,0001415726,,,2021-07-01,,,,,,,,,,,,,BALT,,
BALY,1,Bally's Corporation,stocks,us,XNYS,CS,usd,0001747079,"Ballys Corp is a casino entertainment company with a growing omni-channel presence. It currently owns and manages 15 casinos across 10 states, a golf course in New York, a horse racetrack in Colorado, and has access to OSB licenses in 18 states. It also owns Bally's Interactive International, formerly Gamesys Group, a online gaming operator, Bally Bet, a sports betting platform, and Bally Casino, a iCasino platform. The Company's casino operations include approximately 15,300 slot machines, 580 table games, and 3,800 hotel rooms.",https://www.ballys.com,2016-04-27,723463154.76,(401) 475-8474,10500,100 WESTMINSTER STREET,,PROVIDENCE,RI,02903,,https://api.polygon.io/v1/reference/company-branding/YmFsbHlzLmNvbQ/images/2024-10-01_logo.svg,7011,HOTELS & MOTELS,BALY,,40666844.0
BALY.T,1,Bally's Corporation,stocks,us,XNYS,CS,usd,0001747079,,,,,(401) 475-8474,,100 WESTMINSTER STREET,,PROVIDENCE,RI,02903,,,7011,HOTELS & MOTELS,BALY,T,
BAM,1,Brookfield Asset Management Ltd.,stocks,us,XNYS,CS,usd,0001937926,"Brookfield Asset Management Ltd engages in providing alternative asset management services through an ownership interest in a alternative asset management business. It offers a range of alternative investment products to investors around the world including public and private pension plans, endowments and foundations, sovereign wealth funds, financial institutions, insurance companies, and private wealth investors.",https://www.brookfield.com,2022-12-01,24100362242.3,,2400,,,,,,https://api.polygon.io/v1/reference/company-branding/YnJvb2tmaWVsZC5jb20/images/2024-10-01_icon.png,https://api.polygon.io/v1/reference/company-branding/YnJvb2tmaWVsZC5jb20/images/2024-10-01_logo.svg,,,BAM,,419647610.0
BAMA,1,Brookstone Active ETF,stocks,us,BATS,ETF,usd,,,,2023-09-28,,,,,,,,,,,,,BAMA,,
BAMB,1,Brookstone Intermediate Bond ETF,stocks,us,BATS,ETF,usd,,,,2023-09-27,,,,,,,,,,,,,BAMB,,
BAMD,1,Brookstone Dividend Stock ETF,stocks,us,BATS,ETF,usd,,,,2023-09-28,,,,,,,,,,,,,BAMD,,
BAMG,1,Brookstone Growth Stock ETF,stocks,us,BATS,ETF,usd,,,,2023-09-27,,,,,,,,,,,,,BAMG,,
BAMO,1,Brookstone Opportunities ETF,stocks,us,BATS,ETF,usd,,,,2023-09-28,,,,,,,,,,,,,BAMO,,
BAMU,1,Brookstone Ultra-Short Bond ETF,stocks,us,BATS,ETF,usd,,,,2023-09-27,,,,,,,,,,,,,BAMU,,
BAMV,1,Brookstone Value Stock ETF,stocks,us,BATS,ETF,usd,,,,2023-09-27,,,,,,,,,,,,,BAMV,,
BAMY,1,Brookstone Yield ETF,stocks,us,BATS,ETF,usd,,,,2023-09-28,,,,,,,,,,,,,BAMY,,
BANC,1,"Banc of California, Inc.",stocks,us,XNYS,CS,usd,0001169770,"Banc of California Inc is a financial holding company. It offers banking and financial services. The company's services include banking services, lending services, and private banking services. Its deposit and banking product and service offerings include checking, savings, money market, certificates of deposit, and retirement accounts. Lending activities are focused on providing financing to California's diverse private businesses, entrepreneurs, and communities, and loans are often secured by California commercial and residential real estate. The company has one reportable segment named Commercial banking.",https://www.bancofcal.com,2002-08-23,2818950684.88,949-236-5211,2304,3 MACARTHUR PLACE,,SANTA ANA,CA,92707,https://api.polygon.io/v1/reference/company-branding/YmFuY29mY2FsLmNvbQ/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YmFuY29mY2FsLmNvbQ/images/2024-10-01_logo.svg,6021,NATIONAL COMMERCIAL BANKS,BANC,,168597529.0
BANCpF,1,"Banc of California, Inc. Depositary Shares, each representing a 1/40th interest in a share of 7.75% non- cumulative perpetual preferred stock, Series F",stocks,us,XNYS,PFD,usd,0001169770,"Banc of California Inc is a financial holding company. It offers banking and financial services. The company's services include banking services, lending services, and private banking services. Its deposit and banking product and service offerings include checking, savings, money market, certificates of deposit, and retirement accounts. Lending activities are focused on providing financing to California's diverse private businesses, entrepreneurs, and communities, and loans are often secured by California commercial and residential real estate. The company has one reportable segment named Commercial banking.",https://www.bancofcal.com,2023-12-01,,949-236-5211,2304,3 MACARTHUR PLACE,,SANTA ANA,CA,92707,https://api.polygon.io/v1/reference/company-branding/YmFuY29mY2FsLmNvbQ/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YmFuY29mY2FsLmNvbQ/images/2024-10-01_logo.svg,6021,NATIONAL COMMERCIAL BANKS,BANC,PRF,
BAND,1,Bandwidth Inc. Class A Common Stock,stocks,us,XNAS,CS,usd,0001514416,"Bandwidth Inc is cloud-based communications platform-as-a-service (CPaaS) provider that enables enterprises to create, scale and operate voice or messaging communications services across any mobile application or connected device. Company earns revenue through the sale of communications services offered through Application Programming Interface software solutions to large as well as small and medium-sized business, customers and is generally derived from usage and service fees. Usage revenue includes voice communication (driven by inbound and outbound minutes and toll-free minutes) and messaging communication (driven by the number of messages) that traverse the platform and network. Service fees include the provision and management of phone numbers and emergency services access.",https://www.bandwidth.com,2017-11-10,514714139.39,800-808-5150,1100,2230 BANDMATE WAY,,RALEIGH,NC,27607,https://api.polygon.io/v1/reference/company-branding/YmFuZHdpZHRoLmNvbQ/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YmFuZHdpZHRoLmNvbQ/images/2024-10-01_logo.svg,7372,SERVICES-PREPACKAGED SOFTWARE,BAND,,27510109.0
BANF,1,Bancfirst Corp,stocks,us,XNAS,CS,usd,0000760498,"BancFirst Corp is engaged in providing banking services. The company's business unit includes metropolitan banks, community banks, Pegasus Bank, Worthington, other financial services, and executive, operations and support. Metropolitan banks, community banks, Pegasus, and Worthington offer traditional banking products such as commercial and retail lending, and a full line of deposit accounts. Other financial services are specialty product business units including guaranteed small business lending, residential mortgage lending, trust services, securities brokerage, electronic banking, and insurance.",https://www.bancfirst.bank,1990-03-27,4153704365.74,(405) 270-1000,2109,100 NORTH BROADWAY AVE,,OKLAHOMA CITY,OK,73102-8401,https://api.polygon.io/v1/reference/company-branding/YmFuY2ZpcnN0LmJhbms/images/2024-10-01_icon.jpeg,https://api.polygon.io/v1/reference/company-branding/YmFuY2ZpcnN0LmJhbms/images/2024-10-01_logo.png,6021,NATIONAL COMMERCIAL BANKS,BANF,,33128923.0
